property_type,state,region,city,neighborhood,price_source,base_price_m2,area_m2,bedrooms,bathrooms,floor,parking_spaces,neighborhood_score,condo_fee,age_years,distance_to_center_km,price
apartment,MT,Centro-Oeste,Cuiabá,Região Residencial,FipeZAP,6931.0,72,2,1,4,2,7.6,966.89,15,5.51,732097.21
apartment,RJ,Sudeste,Rio de Janeiro,Centro,FipeZAP,10939.0,130,3,4,29,1,7.6,1438.39,25,1.22,1843119.17
apartment,ES,Sudeste,Vitória,Zona Oeste,FipeZAP,14818.0,191,4,5,28,1,7.0,1377.45,30,18.11,2682651.07
apartment,DF,Centro-Oeste,Brasília,Zona Norte,FipeZAP,10090.0,114,3,2,16,1,7.1,1247.11,3,10.07,1271451.95
apartment,PE,Nordeste,Recife,Região Residencial,FipeZAP,8615.0,65,1,2,15,1,6.6,964.69,3,15.76,685153.97
house,AM,Norte,Manaus,Zona Oeste,FipeZAP,7513.0,213,4,3,0,2,8.1,701.42,29,8.56,1496685.39
house,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,72,2,1,0,0,5.4,156.87,23,8.82,607334.4
apartment,AM,Norte,Manaus,Região Comercial,FipeZAP,7513.0,214,3,3,11,0,7.7,2779.99,28,6.73,1637617.19
apartment,GO,Centro-Oeste,Goiânia,Centro,FipeZAP,8226.0,70,2,3,26,2,8.6,1208.03,39,0.64,785576.22
apartment,PB,Nordeste,João Pessoa,Centro,FipeZAP,8081.0,168,3,4,20,2,8.0,1765.93,27,2.46,1739099.42
apartment,SC,Sul,Florianópolis,Região Comercial,FipeZAP,13208.0,191,5,5,16,2,7.3,1599.77,15,1.84,2622643.54
apartment,MT,Centro-Oeste,Cuiabá,Área Nobre,FipeZAP,6931.0,155,3,2,12,0,8.9,2343.36,25,6.36,1567815.08
apartment,SC,Sul,Florianópolis,Zona Sul,FipeZAP,13208.0,157,3,4,35,1,8.2,2466.81,19,10.41,2601066.41
apartment,MS,Centro-Oeste,Campo Grande,Zona Leste,FipeZAP,6839.0,76,2,1,33,1,5.8,804.23,36,18.9,412858.1
apartment,MA,Nordeste,São Luís,Região Periférica,FipeZAP,8627.0,49,2,2,14,1,5.3,513.64,20,24.67,287019.17
apartment,RN,Nordeste,Natal,Zona Oeste,FipeZAP,6334.0,54,2,3,3,0,8.3,606.77,20,14.66,438007.72
apartment,AL,Nordeste,Maceió,Região Comercial,FipeZAP,9908.0,191,4,3,28,1,6.9,2075.44,39,6.64,1923437.62
apartment,GO,Centro-Oeste,Goiânia,Centro,FipeZAP,8226.0,201,4,4,6,0,9.0,3075.58,24,0.67,2191689.0
apartment,SE,Nordeste,Aracaju,Região Comercial,FipeZAP,5529.0,75,3,4,30,0,7.1,963.07,40,8.69,435539.13
apartment,AM,Norte,Manaus,Zona Oeste,FipeZAP,7513.0,56,2,2,4,0,7.9,337.65,28,15.26,417535.08
apartment,PA,Norte,Belém,Zona Oeste,FipeZAP,8882.0,192,4,5,7,0,7.1,2503.68,15,6.14,1834085.29
house,SP,Sudeste,São Paulo,Área Universitária,FipeZAP,12019.0,182,4,5,0,2,8.7,479.63,0,12.48,2095128.07
apartment,MS,Centro-Oeste,Campo Grande,Centro,FipeZAP,6839.0,126,3,4,5,1,7.1,738.02,13,2.07,1155554.92
apartment,PA,Norte,Belém,Zona Sul,FipeZAP,8882.0,147,4,4,35,1,8.6,2088.71,29,10.01,1944890.06
apartment,AL,Nordeste,Maceió,Região Residencial,FipeZAP,9908.0,70,2,1,21,1,6.2,627.5,36,8.69,689754.25
apartment,PR,Sul,Curitiba,Zona Sul,FipeZAP,11694.0,38,1,1,9,3,7.8,510.8,15,6.73,706251.6
house,CE,Nordeste,Fortaleza,Área Nobre,FipeZAP,9350.0,208,4,4,0,3,9.7,1536.49,35,4.59,2566141.06
apartment,SE,Nordeste,Aracaju,Região Periférica,FipeZAP,5529.0,85,3,2,12,1,6.4,553.0,12,15.39,560446.75
apartment,AC,Norte,Rio Branco,Centro,estimated_regional_proxy,5200.0,211,3,2,30,2,8.8,1472.95,21,3.5,1432931.11
apartment,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,196,5,5,19,0,5.5,2137.14,31,7.84,1891281.56
house,RR,Norte,Boa Vista,Área Nobre,estimated_regional_proxy,5300.0,259,3,2,0,1,9.3,1593.13,16,1.34,1968269.9
apartment,GO,Centro-Oeste,Goiânia,Centro,FipeZAP,8226.0,65,2,3,11,1,8.0,675.82,5,2.39,933664.63
house,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,220,4,4,0,2,7.6,503.39,18,6.08,1380415.29
apartment,BA,Nordeste,Salvador,Zona Leste,FipeZAP,8385.0,88,3,2,19,2,5.8,822.17,20,20.75,802206.13
house,AC,Norte,Rio Branco,Área Universitária,estimated_regional_proxy,5200.0,107,3,3,0,2,7.8,530.43,37,13.12,598711.68
apartment,MA,Nordeste,São Luís,Região Periférica,FipeZAP,8627.0,94,2,3,12,2,5.9,644.27,29,26.87,562665.21
apartment,RO,Norte,Porto Velho,Zona Oeste,estimated_regional_proxy,5600.0,124,3,3,16,2,7.9,882.91,13,19.29,941021.54
apartment,RO,Norte,Porto Velho,Área Nobre,estimated_regional_proxy,5600.0,69,1,1,20,1,8.6,1071.66,40,1.21,488616.99
apartment,DF,Centro-Oeste,Brasília,Centro,FipeZAP,10090.0,152,5,5,18,1,7.0,1364.2,23,0.54,2058869.86
apartment,AP,Norte,Macapá,Região Comercial,estimated_regional_proxy,5400.0,166,3,4,9,0,9.0,1293.67,33,3.99,977754.37
apartment,PB,Nordeste,João Pessoa,Área Universitária,FipeZAP,8081.0,150,3,3,5,1,8.5,1207.44,8,8.25,1401603.91
house,MT,Centro-Oeste,Cuiabá,Região Residencial,FipeZAP,6931.0,86,3,2,0,1,8.0,289.22,32,6.12,703768.71
house,SE,Nordeste,Aracaju,Região Periférica,FipeZAP,5529.0,126,4,5,0,3,6.7,433.19,10,12.05,909823.88
apartment,GO,Centro-Oeste,Goiânia,Zona Norte,FipeZAP,8226.0,114,3,4,31,0,7.8,722.94,31,5.44,1014802.09
apartment,BA,Nordeste,Salvador,Região Comercial,FipeZAP,8385.0,194,4,4,3,3,8.8,2015.77,37,3.11,1993035.98
apartment,MT,Centro-Oeste,Cuiabá,Região Residencial,FipeZAP,6931.0,118,2,1,4,2,8.6,913.84,18,8.0,1029265.87
apartment,MA,Nordeste,São Luís,Área Nobre,FipeZAP,8627.0,212,3,2,35,0,9.4,1795.05,29,2.52,2310166.33
house,RN,Nordeste,Natal,Região Periférica,FipeZAP,6334.0,269,4,5,0,1,5.3,444.49,29,15.4,1386219.75
apartment,RN,Nordeste,Natal,Área Nobre,FipeZAP,6334.0,79,1,2,12,2,9.5,1351.0,30,6.11,734579.12
house,PI,Nordeste,Teresina,Área Nobre,FipeZAP,5857.0,305,5,5,0,2,8.7,1367.36,17,0.54,2681363.79
apartment,SP,Sudeste,São Paulo,Zona Norte,FipeZAP,12019.0,79,2,1,28,1,6.1,702.81,7,10.19,1068661.04
apartment,MA,Nordeste,São Luís,Área Universitária,FipeZAP,8627.0,136,3,2,31,3,8.8,1959.43,5,10.66,1674567.79
apartment,BA,Nordeste,Salvador,Região Periférica,FipeZAP,8385.0,103,2,2,26,0,5.1,1158.85,16,27.03,619261.23
house,TO,Norte,Palmas,Zona Leste,estimated_regional_proxy,5900.0,315,3,2,0,3,7.4,897.94,1,10.84,2261788.2
apartment,SE,Nordeste,Aracaju,Área Universitária,FipeZAP,5529.0,75,1,1,26,1,8.0,635.97,6,13.76,587599.58
apartment,PE,Nordeste,Recife,Zona Sul,FipeZAP,8615.0,150,3,3,2,2,8.6,1830.51,21,7.09,1636768.18
apartment,TO,Norte,Palmas,Região Periférica,estimated_regional_proxy,5900.0,103,3,2,15,1,6.6,584.27,2,22.51,677527.92
house,RO,Norte,Porto Velho,Zona Sul,estimated_regional_proxy,5600.0,287,4,5,0,2,9.5,817.81,26,11.56,1991207.17
house,AM,Norte,Manaus,Zona Oeste,FipeZAP,7513.0,129,3,3,0,3,7.6,673.15,19,6.32,1189371.33
apartment,SC,Sul,Florianópolis,Centro,FipeZAP,13208.0,201,4,3,29,2,8.0,1447.37,40,3.17,3161259.29
house,PB,Nordeste,João Pessoa,Zona Norte,FipeZAP,8081.0,68,2,1,0,3,6.9,441.21,9,7.03,751096.93
apartment,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,129,3,4,8,0,7.6,1396.57,29,1.77,1482657.93
house,PA,Norte,Belém,Zona Norte,FipeZAP,8882.0,297,4,5,0,1,5.6,1003.28,11,6.01,2496393.88
apartment,MS,Centro-Oeste,Campo Grande,Zona Oeste,FipeZAP,6839.0,143,4,4,9,1,7.8,1400.59,28,14.02,1095536.69
house,MG,Sudeste,Belo Horizonte,Região Periférica,FipeZAP,10663.0,275,4,3,0,4,4.7,648.85,15,17.3,2157773.43
apartment,TO,Norte,Palmas,Zona Norte,estimated_regional_proxy,5900.0,138,2,2,11,1,5.8,1101.44,9,4.56,938440.98
apartment,MA,Nordeste,São Luís,Zona Sul,FipeZAP,8627.0,128,3,3,24,1,8.3,1717.31,19,9.55,1518679.06
apartment,RN,Nordeste,Natal,Centro,FipeZAP,6334.0,212,4,5,22,2,8.9,1789.99,10,2.17,1820135.82
apartment,PE,Nordeste,Recife,Área Universitária,FipeZAP,8615.0,92,3,3,21,1,8.4,1368.11,6,6.8,1150885.35
house,GO,Centro-Oeste,Goiânia,Zona Norte,FipeZAP,8226.0,169,3,2,0,1,7.9,475.13,3,6.62,1435207.77
house,TO,Norte,Palmas,Região Residencial,estimated_regional_proxy,5900.0,255,5,4,0,4,6.9,1429.14,37,3.02,1692821.76
house,TO,Norte,Palmas,Zona Sul,estimated_regional_proxy,5900.0,142,3,2,0,1,8.1,726.8,28,7.46,999283.73
apartment,MT,Centro-Oeste,Cuiabá,Região Comercial,FipeZAP,6931.0,160,4,3,14,1,8.7,2079.62,38,9.46,1301487.35
apartment,SP,Sudeste,São Paulo,Área Universitária,FipeZAP,12019.0,167,4,4,7,1,7.8,1772.33,33,5.58,2117509.63
apartment,PB,Nordeste,João Pessoa,Região Comercial,FipeZAP,8081.0,171,3,4,8,1,8.6,2507.75,37,9.69,1413645.92
house,TO,Norte,Palmas,Zona Leste,estimated_regional_proxy,5900.0,234,4,4,0,1,6.2,728.59,29,11.5,1166133.63
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,57,1,2,31,1,8.0,521.1,26,7.92,682735.74
house,MT,Centro-Oeste,Cuiabá,Região Periférica,FipeZAP,6931.0,141,2,1,0,1,4.6,428.68,21,17.99,741710.24
apartment,PB,Nordeste,João Pessoa,Região Periférica,FipeZAP,8081.0,200,3,2,11,1,4.6,1663.24,25,11.64,1296259.92
house,SE,Nordeste,Aracaju,Zona Sul,FipeZAP,5529.0,219,4,5,0,1,8.4,1119.86,12,6.63,1658980.49
apartment,MT,Centro-Oeste,Cuiabá,Região Comercial,FipeZAP,6931.0,124,2,3,12,1,8.4,834.8,28,5.3,974661.47
house,PE,Nordeste,Recife,Área Nobre,FipeZAP,8615.0,122,2,3,0,1,8.9,595.33,10,3.0,1378233.32
house,RJ,Sudeste,Rio de Janeiro,Zona Leste,FipeZAP,10939.0,258,4,4,0,1,7.2,624.01,33,11.68,2137790.19
house,SE,Nordeste,Aracaju,Zona Leste,FipeZAP,5529.0,145,2,1,0,2,6.5,682.07,29,13.75,768959.08
apartment,AM,Norte,Manaus,Área Universitária,FipeZAP,7513.0,128,3,3,0,1,6.6,882.85,11,6.9,1171287.42
apartment,PB,Nordeste,João Pessoa,Região Comercial,FipeZAP,8081.0,60,2,2,19,1,8.0,665.31,38,6.97,531431.68
apartment,AL,Nordeste,Maceió,Zona Norte,FipeZAP,9908.0,98,3,4,0,1,7.2,426.66,14,10.02,1124285.3
apartment,AM,Norte,Manaus,Região Residencial,FipeZAP,7513.0,182,3,3,33,2,7.6,2011.27,34,7.91,1466367.02
apartment,AC,Norte,Rio Branco,Zona Norte,estimated_regional_proxy,5200.0,81,2,2,27,1,6.0,924.82,24,7.14,518854.13
house,SE,Nordeste,Aracaju,Zona Sul,FipeZAP,5529.0,126,4,4,0,3,9.3,730.76,38,10.29,1072436.86
apartment,RO,Norte,Porto Velho,Centro,estimated_regional_proxy,5600.0,147,4,5,25,1,8.6,1277.74,4,2.39,1366286.71
apartment,SP,Sudeste,São Paulo,Zona Oeste,FipeZAP,12019.0,60,1,2,21,1,6.5,724.83,18,9.36,784910.79
house,AC,Norte,Rio Branco,Região Comercial,estimated_regional_proxy,5200.0,306,3,4,0,1,7.3,791.96,22,7.94,1719274.04
apartment,RS,Sul,Porto Alegre,Região Comercial,FipeZAP,7579.0,116,2,2,15,0,6.6,908.77,28,6.65,1019102.82
apartment,SC,Sul,Florianópolis,Região Comercial,FipeZAP,13208.0,61,2,1,34,1,7.8,955.36,30,5.58,924186.89
house,AP,Norte,Macapá,Área Nobre,estimated_regional_proxy,5400.0,196,4,4,0,1,9.9,786.5,33,6.23,1424559.82
apartment,PE,Nordeste,Recife,Centro,FipeZAP,8615.0,168,3,3,1,1,8.8,2146.04,22,1.0,1770236.1
house,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,267,5,5,0,1,8.0,1081.71,29,1.7,2476259.85
house,AL,Nordeste,Maceió,Zona Norte,FipeZAP,9908.0,220,4,5,0,2,6.3,1152.25,3,8.37,2260252.02
apartment,PA,Norte,Belém,Zona Leste,FipeZAP,8882.0,44,1,2,34,1,6.9,507.58,29,16.4,337796.42
apartment,CE,Nordeste,Fortaleza,Zona Norte,FipeZAP,9350.0,159,3,2,18,1,6.1,1821.49,39,12.78,1441741.73
apartment,MG,Sudeste,Belo Horizonte,Área Universitária,FipeZAP,10663.0,218,4,5,24,2,6.9,2199.81,13,8.2,2790786.2
house,ES,Sudeste,Vitória,Região Comercial,FipeZAP,14818.0,75,3,3,0,1,8.4,333.86,33,7.18,1146408.09
house,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,124,3,4,0,1,6.6,633.86,30,16.41,1103270.54
apartment,SC,Sul,Florianópolis,Zona Leste,FipeZAP,13208.0,131,3,4,7,0,7.4,1053.55,5,16.22,1682104.21
apartment,AL,Nordeste,Maceió,Região Comercial,FipeZAP,9908.0,158,4,3,29,1,7.5,1807.65,14,1.59,1838808.33
house,TO,Norte,Palmas,Área Universitária,estimated_regional_proxy,5900.0,203,4,5,0,2,7.7,1061.96,9,9.45,1671749.05
apartment,PR,Sul,Curitiba,Zona Norte,FipeZAP,11694.0,54,1,1,5,1,7.7,539.17,29,6.04,586576.7
house,CE,Nordeste,Fortaleza,Zona Sul,FipeZAP,9350.0,319,4,3,0,0,8.0,1426.86,22,8.21,3211222.85
apartment,PI,Nordeste,Teresina,Centro,FipeZAP,5857.0,119,3,2,26,2,8.7,1380.63,30,1.11,1031469.65
house,PE,Nordeste,Recife,Área Universitária,FipeZAP,8615.0,243,5,5,0,1,8.4,699.04,36,2.47,2147178.0
apartment,CE,Nordeste,Fortaleza,Zona Sul,FipeZAP,9350.0,112,2,2,33,1,9.7,1614.49,9,9.89,1428163.44
apartment,AM,Norte,Manaus,Centro,FipeZAP,7513.0,71,2,3,19,0,7.5,809.3,7,0.57,802092.53
house,RR,Norte,Boa Vista,Zona Sul,estimated_regional_proxy,5300.0,63,3,3,0,4,9.1,582.07,2,5.52,876151.58
apartment,RS,Sul,Porto Alegre,Zona Norte,FipeZAP,7579.0,74,1,2,31,1,6.1,700.94,7,14.88,640773.87
house,SE,Nordeste,Aracaju,Zona Sul,FipeZAP,5529.0,217,5,5,0,2,8.5,1371.13,22,10.84,1623618.42
house,BA,Nordeste,Salvador,Zona Oeste,FipeZAP,8385.0,167,2,3,0,1,8.1,776.93,20,9.34,1623244.01
apartment,CE,Nordeste,Fortaleza,Área Universitária,FipeZAP,9350.0,67,1,1,10,0,8.9,745.56,39,5.45,595167.45
apartment,AP,Norte,Macapá,Zona Leste,estimated_regional_proxy,5400.0,197,3,2,12,1,5.5,954.8,20,12.21,941207.77
apartment,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,149,3,4,26,2,5.3,1297.09,3,6.45,1728164.57
apartment,RN,Nordeste,Natal,Região Periférica,FipeZAP,6334.0,180,3,2,4,1,4.6,1777.8,23,15.84,819755.11
apartment,AP,Norte,Macapá,Região Comercial,estimated_regional_proxy,5400.0,65,3,4,33,1,8.0,736.02,3,6.41,736411.4
apartment,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,210,5,4,7,1,7.5,1767.11,29,17.25,1191573.7
apartment,AL,Nordeste,Maceió,Zona Sul,FipeZAP,9908.0,215,3,4,19,1,9.6,1545.24,11,5.83,2557992.08
house,TO,Norte,Palmas,Área Universitária,estimated_regional_proxy,5900.0,220,5,5,0,1,6.7,746.88,24,4.75,1454760.67
apartment,PB,Nordeste,João Pessoa,Centro,FipeZAP,8081.0,201,4,3,11,2,7.8,1926.56,13,2.93,2086669.65
apartment,SP,Sudeste,São Paulo,Zona Oeste,FipeZAP,12019.0,141,3,4,3,2,7.7,1238.64,37,16.84,1623493.9
house,AP,Norte,Macapá,Zona Sul,estimated_regional_proxy,5400.0,262,4,4,0,1,9.6,1219.12,0,5.54,1899728.0
apartment,AL,Nordeste,Maceió,Zona Leste,FipeZAP,9908.0,123,2,1,16,1,7.8,1616.82,28,5.92,1120683.6
apartment,MS,Centro-Oeste,Campo Grande,Área Universitária,FipeZAP,6839.0,175,4,5,14,0,8.9,1844.9,22,7.6,1554598.88
apartment,MT,Centro-Oeste,Cuiabá,Zona Leste,FipeZAP,6931.0,122,2,2,19,1,5.5,762.09,13,20.81,880256.91
apartment,PI,Nordeste,Teresina,Zona Norte,FipeZAP,5857.0,175,4,3,14,1,6.2,2087.1,11,5.96,1245677.62
house,GO,Centro-Oeste,Goiânia,Zona Norte,FipeZAP,8226.0,170,2,2,0,3,7.5,536.52,32,17.95,1126422.44
house,MT,Centro-Oeste,Cuiabá,Zona Leste,FipeZAP,6931.0,82,2,2,0,2,5.6,398.54,7,12.86,664245.2
apartment,MS,Centro-Oeste,Campo Grande,Área Nobre,FipeZAP,6839.0,184,5,4,11,1,9.4,2517.15,9,1.33,2055223.87
apartment,TO,Norte,Palmas,Região Residencial,estimated_regional_proxy,5900.0,86,3,2,12,2,6.3,1276.46,27,14.29,639349.6
house,MS,Centro-Oeste,Campo Grande,Zona Oeste,FipeZAP,6839.0,159,4,4,0,3,8.2,761.91,35,16.32,1109957.07
apartment,SC,Sul,Florianópolis,Zona Oeste,FipeZAP,13208.0,194,3,2,15,0,6.2,908.87,32,19.66,2366812.29
apartment,AM,Norte,Manaus,Zona Oeste,FipeZAP,7513.0,153,3,4,16,0,8.4,1345.06,7,16.82,1266574.12
house,MT,Centro-Oeste,Cuiabá,Região Residencial,FipeZAP,6931.0,112,3,2,0,2,8.7,416.69,25,12.89,850988.73
house,AM,Norte,Manaus,Região Residencial,FipeZAP,7513.0,296,3,3,0,3,7.0,1266.88,18,13.39,2328482.18
apartment,DF,Centro-Oeste,Brasília,Região Periférica,FipeZAP,10090.0,60,2,3,31,0,4.5,544.0,15,21.14,485305.16
apartment,TO,Norte,Palmas,Zona Leste,estimated_regional_proxy,5900.0,149,4,5,30,3,6.9,1745.68,18,15.01,1118723.05
apartment,BA,Nordeste,Salvador,Área Universitária,FipeZAP,8385.0,125,3,3,24,1,8.3,1713.71,29,5.46,1182752.79
apartment,GO,Centro-Oeste,Goiânia,Área Nobre,FipeZAP,8226.0,147,3,3,6,3,9.9,2086.72,25,2.83,1935914.6
apartment,PI,Nordeste,Teresina,Zona Oeste,FipeZAP,5857.0,91,3,4,30,1,7.8,1288.35,8,18.73,807851.36
apartment,RN,Nordeste,Natal,Zona Norte,FipeZAP,6334.0,134,3,2,9,1,5.7,1390.58,32,16.82,809953.04
apartment,SP,Sudeste,São Paulo,Região Residencial,FipeZAP,12019.0,137,2,1,31,2,7.8,1246.43,17,11.97,1790708.86
apartment,RJ,Sudeste,Rio de Janeiro,Área Nobre,FipeZAP,10939.0,179,4,3,2,2,9.8,2209.39,25,1.77,2674907.01
apartment,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,122,4,5,30,1,5.2,1409.11,3,19.66,1315437.04
apartment,BA,Nordeste,Salvador,Zona Norte,FipeZAP,8385.0,154,4,3,31,0,5.9,1152.91,9,13.44,1357380.93
apartment,MA,Nordeste,São Luís,Região Comercial,FipeZAP,8627.0,41,1,1,14,3,6.8,653.58,2,4.01,703193.07
apartment,RJ,Sudeste,Rio de Janeiro,Centro,FipeZAP,10939.0,31,2,1,29,0,8.7,352.47,36,2.36,452887.56
apartment,MA,Nordeste,São Luís,Área Nobre,FipeZAP,8627.0,54,3,2,1,1,9.7,777.48,17,3.19,886356.77
apartment,DF,Centro-Oeste,Brasília,Zona Sul,FipeZAP,10090.0,42,2,3,17,1,8.9,801.41,9,3.91,834257.04
apartment,PA,Norte,Belém,Zona Norte,FipeZAP,8882.0,82,3,3,10,3,7.9,851.11,29,10.47,871766.15
apartment,AC,Norte,Rio Branco,Região Periférica,estimated_regional_proxy,5200.0,108,2,2,22,0,7.0,1094.98,16,24.87,443431.54
apartment,RJ,Sudeste,Rio de Janeiro,Centro,FipeZAP,10939.0,109,2,2,9,2,8.7,1589.61,36,1.75,1423086.0
house,ES,Sudeste,Vitória,Área Nobre,FipeZAP,14818.0,136,4,3,0,2,8.6,866.36,30,4.53,2406082.37
apartment,MA,Nordeste,São Luís,Região Periférica,FipeZAP,8627.0,125,2,3,20,2,4.5,879.28,27,24.03,759369.2
apartment,SE,Nordeste,Aracaju,Região Comercial,FipeZAP,5529.0,177,3,2,7,2,8.6,2128.23,13,8.21,1314191.6
apartment,AL,Nordeste,Maceió,Região Periférica,FipeZAP,9908.0,135,4,3,4,2,6.1,1014.98,26,19.61,1170969.49
apartment,PB,Nordeste,João Pessoa,Centro,FipeZAP,8081.0,213,4,3,34,0,7.9,1562.05,0,1.29,2270449.62
apartment,RO,Norte,Porto Velho,Zona Sul,estimated_regional_proxy,5600.0,56,3,2,1,3,7.9,953.79,32,3.51,609232.76
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,123,3,3,19,1,8.6,1207.47,20,3.44,1500605.93
apartment,PE,Nordeste,Recife,Região Comercial,FipeZAP,8615.0,103,3,3,16,2,8.0,1504.35,13,3.4,1201467.19
apartment,MT,Centro-Oeste,Cuiabá,Região Residencial,FipeZAP,6931.0,173,3,2,22,1,8.7,1847.34,34,12.1,1305067.16
apartment,MA,Nordeste,São Luís,Região Residencial,FipeZAP,8627.0,57,3,4,2,3,6.8,680.79,36,15.98,584210.17
apartment,MT,Centro-Oeste,Cuiabá,Região Residencial,FipeZAP,6931.0,159,5,5,18,1,8.6,1171.56,0,11.82,1564696.89
apartment,RJ,Sudeste,Rio de Janeiro,Área Nobre,FipeZAP,10939.0,54,2,1,13,2,8.6,999.33,15,6.89,985574.49
house,AP,Norte,Macapá,Zona Oeste,estimated_regional_proxy,5400.0,258,4,5,0,1,6.6,610.95,7,18.53,1700078.49
house,SP,Sudeste,São Paulo,Região Residencial,FipeZAP,12019.0,195,3,3,0,0,8.3,632.19,40,9.67,2147640.15
apartment,RN,Nordeste,Natal,Região Comercial,FipeZAP,6334.0,168,3,3,33,2,8.8,1862.94,33,6.24,1379778.87
apartment,MS,Centro-Oeste,Campo Grande,Região Comercial,FipeZAP,6839.0,47,1,1,7,0,8.6,369.08,10,1.53,493440.81
apartment,SC,Sul,Florianópolis,Zona Sul,FipeZAP,13208.0,113,4,5,16,1,8.5,1142.15,18,2.28,2020650.61
apartment,DF,Centro-Oeste,Brasília,Zona Oeste,FipeZAP,10090.0,54,2,2,21,1,6.8,723.97,0,14.53,748540.0
apartment,CE,Nordeste,Fortaleza,Região Periférica,FipeZAP,9350.0,166,3,3,33,0,6.3,1856.21,25,19.4,1165780.22
apartment,MA,Nordeste,São Luís,Zona Norte,FipeZAP,8627.0,83,3,2,19,1,7.1,752.75,39,10.9,666158.85
house,AL,Nordeste,Maceió,Área Nobre,FipeZAP,9908.0,291,3,3,0,3,8.8,1366.58,13,2.11,3787543.56
house,RR,Norte,Boa Vista,Região Comercial,estimated_regional_proxy,5300.0,255,3,3,0,3,6.5,898.69,15,8.71,1459843.3
apartment,PI,Nordeste,Teresina,Zona Oeste,FipeZAP,5857.0,116,3,3,33,2,7.7,1133.34,1,13.57,1036494.84
house,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,141,4,4,0,1,7.3,595.82,9,9.71,1414661.38
apartment,SE,Nordeste,Aracaju,Região Comercial,FipeZAP,5529.0,129,3,4,28,2,8.6,1543.42,8,6.01,1218748.5
house,PR,Sul,Curitiba,Zona Norte,FipeZAP,11694.0,283,3,3,0,1,7.9,994.94,30,4.07,2736182.66
apartment,MS,Centro-Oeste,Campo Grande,Região Periférica,FipeZAP,6839.0,49,3,3,25,0,5.5,292.85,12,15.73,379044.05
apartment,TO,Norte,Palmas,Região Periférica,estimated_regional_proxy,5900.0,122,3,2,25,1,4.0,834.77,14,20.26,648973.12
apartment,RS,Sul,Porto Alegre,Região Comercial,FipeZAP,7579.0,65,3,3,4,0,8.7,648.68,9,6.99,771059.52
apartment,TO,Norte,Palmas,Região Periférica,estimated_regional_proxy,5900.0,94,3,3,35,1,5.3,790.34,27,24.07,421680.88
apartment,ES,Sudeste,Vitória,Região Periférica,FipeZAP,14818.0,196,3,3,12,0,6.9,780.64,2,10.64,2389135.42
apartment,AC,Norte,Rio Branco,Região Comercial,estimated_regional_proxy,5200.0,101,3,3,34,0,7.2,731.02,19,4.13,735943.15
house,DF,Centro-Oeste,Brasília,Zona Norte,FipeZAP,10090.0,60,2,3,0,1,5.9,308.7,5,14.59,675425.79
apartment,MG,Sudeste,Belo Horizonte,Zona Oeste,FipeZAP,10663.0,52,3,3,27,2,7.4,927.47,33,6.47,700839.54
apartment,RR,Norte,Boa Vista,Área Nobre,estimated_regional_proxy,5300.0,132,2,1,0,2,8.9,1661.52,27,0.56,1040777.35
apartment,PE,Nordeste,Recife,Centro,FipeZAP,8615.0,187,3,3,16,0,9.2,2343.28,32,1.71,1798911.89
apartment,ES,Sudeste,Vitória,Zona Sul,FipeZAP,14818.0,219,5,4,18,2,9.3,2772.55,14,6.93,4533748.42
house,PI,Nordeste,Teresina,Zona Sul,FipeZAP,5857.0,141,2,2,0,3,8.6,887.09,40,4.67,995564.34
apartment,RS,Sul,Porto Alegre,Centro,FipeZAP,7579.0,116,3,3,14,2,9.3,1314.57,37,2.8,1224385.98
apartment,AM,Norte,Manaus,Zona Oeste,FipeZAP,7513.0,180,3,4,15,0,8.3,1411.15,35,10.9,1405920.86
house,DF,Centro-Oeste,Brasília,Zona Leste,FipeZAP,10090.0,273,5,5,0,1,5.4,837.92,4,14.93,2498963.43
apartment,RN,Nordeste,Natal,Região Residencial,FipeZAP,6334.0,150,3,4,31,1,7.1,1661.77,0,8.79,1295921.69
house,PR,Sul,Curitiba,Centro,FipeZAP,11694.0,165,3,2,0,3,8.2,923.52,23,1.59,2246793.08
house,MA,Nordeste,São Luís,Zona Leste,FipeZAP,8627.0,204,3,4,0,1,5.4,871.79,16,11.34,1556658.3
house,MA,Nordeste,São Luís,Zona Oeste,FipeZAP,8627.0,198,3,3,0,4,7.3,744.35,28,9.44,1688089.08
apartment,PR,Sul,Curitiba,Área Nobre,FipeZAP,11694.0,156,4,4,0,0,9.1,942.02,4,3.37,2476654.35
house,CE,Nordeste,Fortaleza,Região Comercial,FipeZAP,9350.0,214,5,5,0,1,7.4,1053.69,5,4.96,2493894.61
